lat,lng,country,target
46.84,-71.2456,Canada,0
52.4058,16.8999,Poland,0
38.8674,-104.7606,United States,1
31.26,32.29,Egypt,0
19.17,77.3,India,0
32.989,70.5986,Pakistan,0
51.55,0.72,United Kingdom,0
51.05,13.75,Germany,0
50.0804,8.25,Germany,0
32.8151,-79.963,United States,1
40.2248,116.1944,China,0
-0.907,119.833,Indonesia,0
32.4904,119.9,China,0
37.05,114.5,China,0
41.28,36.3437,Turkey,0
25.7,32.65,Egypt,0
15.865,74.505,India,0
-0.03,109.32,Indonesia,0
57.62,39.87,Russia,0
36.36,6.5999,Algeria,0
-3.33,114.5801,Indonesia,0
42.9615,-85.6557,United States,1
35.4722,44.3923,Iraq,0
16.8604,74.575,India,0
10.1304,-64.72,Venezuela,0
33.6095,-117.655,United States,1
26.5504,31.7,Egypt,0
31.0504,31.38,Egypt,0
-29.92,-51.18,Brazil,0
53.355,83.745,Russia,0
29.5,60.83,Iran,0
34.4415,70.4361,Afghanistan,0
42.6664,-73.7987,United States,1
-6.7629,-79.8366,Peru,0
29.0989,-110.9541,Mexico,0
19.97,79.3,India,0
32.4721,44.4217,Iraq,0
23.4895,46.7564,Saudi Arabia,0
37.3,49.63,Iran,0
36.65,138.17,Japan,0
18.7,105.68,Vietnam,0
7.1604,3.35,Nigeria,0
38.735,35.49,Turkey,0
-0.5,117.15,Indonesia,0
26.45,74.64,India,0
51.53,7.45,Germany,0
43.13,131.91,Russia,0
52.32,104.245,Russia,0
35.9692,-83.9496,United States,1
-15.79,34.9899,Malawi,0
30.4419,-91.131,United States,1
30.5,117.05,China,0
20.47,85.8899,India,0
35.6577,139.3261,Japan,0
48.455,135.12,Russia,0
19.1773,-96.16,Mexico,0
0.52,25.22,Congo (Kinshasa),0
30.3,57.08,Iran,0
37.53,45,Iran,0
28.0304,73.3299,India,0
14.83,-91.52,Guatemala,0
35.353,-119.0359,United States,1
41.228,-111.9677,United States,1
44.3,86.0299,China,0
1.53,110.33,Malaysia,0
39.3004,112.42,China,0
37.92,139.04,Japan,0
4.8104,-75.68,Colombia,0
22.203,113.545,Macau,0
41.3112,-72.9246,United States,1
7.69,-5.03,Côte D’Ivoire,0
34.0376,-80.9037,United States,1
41.0798,-81.5219,United States,1
3.6204,98.5001,Indonesia,0
-18.9,-48.28,Brazil,0
-23.49,-47.47,Brazil,0
30.9504,117.78,China,0
37.5,122.1,China,0
-38,-57.58,Argentina,0
20.025,-75.8213,Cuba,0
43.17,124.33,China,0
31.586,130.5611,Japan,0
-7.565,110.825,Indonesia,0
42.98,47.5,Russia,0
21.7784,72.13,India,0
5.008,7.85,Nigeria,0
51.45,-2.5833,United Kingdom,0
29.39,71.675,Pakistan,0
34.2704,-6.58,Morocco,0
-21.17,-47.83,Brazil,0
36.56,136.64,Japan,0
51.78,55.11,Russia,0
36.7204,-4.42,Spain,0
28.3838,36.555,Saudi Arabia,0
10.17,-64.68,Venezuela,0
29.73,115.98,China,0
29.17,75.725,India,0
39.4763,75.9699,China,0
-25.9696,32.46,Mozambique,0
22.0904,82.16,India,0
32.0854,72.675,Pakistan,0
51.3354,12.41,Germany,0
8.7304,77.69,India,0
21.17,-86.83,Mexico,0
32.4,119.43,China,0
53.75,87.115,Russia,0
35.54,35.78,Syria,0
25.88,-97.5,Mexico,0
57.75,12,Sweden,0
35.0064,135.8674,Japan,0
56.495,84.975,Russia,0
35.6,103.2,China,0
33.8455,132.7658,Japan,0
49.4304,1.08,France,0
22.5804,113.08,China,0
17.0827,-96.6699,Mexico,0
-19.82,34.87,Mozambique,0
16.33,80.45,India,0
34.42,35.87,Lebanon,0
34.796,48.515,Iran,0
38.3204,116.87,China,0
5.98,116.11,Malaysia,0
-28.0815,153.4482,Australia,0
27.1304,115,China,0
-23.3,-51.18,Brazil,0
54.62,39.72,Russia,0
30.32,112.23,China,0
6.33,-75.57,Colombia,0
57.14,65.53,Russia,0
52.62,39.64,Russia,0
26.7204,88.455,India,0
39.795,30.53,Turkey,0
5.55,95.32,Indonesia,0
23.1904,75.79,India,0
-24.7834,-65.4166,Argentina,0
53.18,45,Russia,0
36.4203,2.83,Algeria,0
46.9677,31.9843,Ukraine,0
32.6149,44.0245,Iraq,0
30.005,32.5499,Egypt,0
50.3304,18.67,Poland,0
-0.3031,100.3615,Indonesia,0
42.9,125.13,China,0
6.12,102.23,Malaysia,0
-23.2,-46.88,Brazil,0
55.9483,-3.2191,United Kingdom,0
19.32,-98.23,Mexico,0
40.2457,-111.6457,United States,1
34.0804,49.7,Iran,0
14.47,75.92,India,0
-33.03,-71.54,Chile,0
22.6817,120.4817,Taiwan,0
36.92,7.76,Algeria,0
20.71,77.01,India,0
50.8303,-0.17,United Kingdom,0
46.3487,48.055,Russia,0
53.8,-1.75,United Kingdom,0
41.1142,16.8728,Italy,0
31.0504,30.47,Egypt,0
28.09,30.75,Egypt,0
24.9889,121.3111,Taiwan,0
25.1333,121.7333,Taiwan,0
-25.34,-57.52,Paraguay,0
-7.6296,112.9,Indonesia,0
23.4755,120.4351,Taiwan,0
21.6,105.83,Vietnam,0
6.2104,7.07,Nigeria,0
46.6704,131.35,China,0
29.0171,-110.1333,Mexico,0
34.7171,136.5167,Japan,0
-8.5795,116.135,Indonesia,0
0.033,-51.05,Brazil,0
42.2705,-71.8079,United States,1
26.08,-98.3,Mexico,0
39.0618,66.8315,Uzbekistan,0
33.4017,-111.7181,United States,1
33.5833,36.4,Syria,0
-2.52,32.93,Tanzania,0
37.928,102.641,China,0
27.955,-80.6628,United States,1
19.6158,37.2164,Sudan,0
-31.6239,-60.69,Argentina,0
54.2,37.6299,Russia,0
29.0804,31.09,Egypt,0
42.8823,129.5128,China,0
41.6639,-83.5822,United States,1
44.5004,11.34,Italy,0
40.8321,-72.9518,United States,1
29.97,77.55,India,0
33.572,-117.1909,United States,1
17.35,76.82,India,0
22.8504,88.52,India,0
37.6897,-97.3441,United States,1
7.4804,4.56,Nigeria,0
-12.25,-38.97,Brazil,0
3.0667,101.55,Malaysia,0
47.0962,37.5562,Ukraine,0
41.5725,-93.6105,United States,1
16.75,-93.15,Mexico,0
34.33,62.17,Afghanistan,0
52.43,31,Belarus,0
23.0504,112.45,China,0
-22.7499,-47.33,Brazil,0
20.9,74.77,India,0
49.8304,18.25,Czechia,0
31.9201,54.37,Iran,0
32.52,74.56,Pakistan,0
55.34,86.09,Russia,0
8.55,39.27,Ethiopia,0
40.5834,-74.1496,United States,1
28.6804,121.45,China,0
41.5504,120.42,China,0
-21.77,-43.375,Brazil,0
24.6,73.73,India,0
33.798,-118.1675,United States,1
34.8362,-82.3649,United States,1
40.776,29.9306,Turkey,0
37.95,23.7,Greece,0
42.32,69.595,Kazakhstan,0
8.1712,124.2154,Philippines,0
36.27,50,Iran,0
4.9604,8.33,Nigeria,0
38.3704,38.3,Turkey,0
26.55,101.73,China,0
27.2041,56.2721,Iran,0
55.7,52.3199,Russia,0
35.1503,36.73,Syria,0
-38.0996,145.2834,Australia,0
-3.75,-73.25,Peru,0
36.7,67.1,Afghanistan,0
52.63,-1.1332,United Kingdom,0
58.5901,49.67,Russia,0
29.2704,117.18,China,0
24.0311,-104.67,Mexico,0
-1.59,103.61,Indonesia,0
-22.5196,-44.095,Brazil,0
37.72,115.7,China,0
34.75,10.72,Tunisia,0
54.92,-1.38,United Kingdom,0
19.53,-96.92,Mexico,0
48.5698,39.3344,Ukraine,0
1.48,124.85,Indonesia,0
49.885,73.115,Kazakhstan,0
31.0429,46.2676,Iraq,0
43.88,-78.85,Canada,0
45.8,130.85,China,0
54.6,-5.96,United Kingdom,0
37.17,38.795,Turkey,0
40.9604,117.93,China,0
34.0204,113.82,China,0
36.1704,1.32,Algeria,0
33.2432,131.5979,Japan,0
16.43,120.5699,Philippines,0
-31.55,-68.52,Argentina,0
56.13,47.25,Russia,0
7.6304,5.22,Nigeria,0
-1.25,116.83,Indonesia,0
15.15,76.915,India,0
5.96,10.15,Cameroon,0
51.03,3.7,Belgium,0
34.0674,134.5525,Japan,0
34.7255,-92.358,United States,1
23.48,111.32,China,0
50.8003,-1.08,United Kingdom,0
40.2752,-76.8843,United States,1
10.43,-71.45,Venezuela,0
-25.5235,-54.53,Brazil,0
33.2176,-97.1419,United States,1
34.2231,135.1677,Japan,0
48.58,7.75,France,0
43.0827,-89.3923,United States,1
16.5004,97.67,Burma,0
7.77,-72.25,Venezuela,0
47.2104,-1.59,France,0
40.29,69.6199,Tajikistan,0
32.43,105.87,China,0
32.7004,51.47,Iran,0
9.3,13.39,Cameroon,0
-2.51,28.84,Congo (Kinshasa),0
8.82,78.13,India,0
32.765,129.885,Japan,0
36.0209,129.3715,"Korea, South",0
54.7,20.4973,Russia,0
-10.97,26.78,Congo (Kinshasa),0
39.5497,-119.8483,United States,1
17.9833,-76.95,Jamaica,0
27.2796,-80.3884,United States,1
-33.3,-66.35,Argentina,0
12.9904,7.6,Nigeria,0
-27.97,26.73,South Africa,0
11.2472,-74.2017,Colombia,0
18,-92.9,Mexico,0
53.26,34.43,Russia,0
50.73,-1.9,United Kingdom,0
-3.8,102.27,Indonesia,0
49.42,8.7,Germany,0
37.7903,-122.2165,United States,1
15.83,78.03,India,0
23.68,116.63,China,0
13.7817,121.0217,Philippines,0
24.8,85,India,0
4.4389,-75.2322,Colombia,0
57.01,41.01,Russia,0
39.9204,41.29,Turkey,0
7.2504,5.2,Nigeria,0
27.19,31.1799,Egypt,0
-10.7167,25.4724,Congo (Kinshasa),0
27.7136,68.8486,Pakistan,0
33.57,114.03,China,0
-7.23,-35.88,Brazil,0
43.45,-80.5,Canada,0
36.1029,-80.261,United States,1
54.5804,-1.23,United Kingdom,0
24.3005,116.12,China,0
38.25,48.3,Iran,0
53.4227,58.98,Russia,0
35.4231,136.7628,Japan,0
-12.08,-75.2,Peru,0
12.25,109.17,Vietnam,0
9.75,-63.17,Venezuela,0
40.5944,115.0243,China,0
51.74,36.19,Russia,0
34.69,-1.91,Morocco,0
49.1203,6.18,France,0
24.2305,55.74,United Arab Emirates,0
33.5101,126.5219,"Korea, South",0
7.7704,4.56,Nigeria,0
33.7346,-116.2346,United States,1
-19.4796,-42.52,Brazil,0
53.4204,14.53,Poland,0
35.9795,-78.9032,United States,1
43.0409,-76.1438,United States,1
35.0657,-85.2487,United States,1
37.98,-1.13,Spain,0
30.7904,31,Egypt,0
-12.81,28.22,Zambia,0
40.042,-76.3012,United States,1
-6.16,39.2,Tanzania,0
-23.0195,-45.56,Brazil,0
43.9,81.35,China,0
14.5504,121,Philippines,0
47.6671,-117.433,United States,1
1.0904,34.17,Uganda,0
29.5392,-81.246,United States,1
15.46,36.39,Sudan,0
39.4236,125.939,"Korea, North",0
56.86,35.89,Russia,0
27.6104,75.14,India,0
31.0304,112.1,China,0
61.2599,73.425,Russia,0
13.33,77.1,India,0
25.5701,-103.5,Mexico,0
26.3664,43.9628,Saudi Arabia,0
49.4249,27.0015,Ukraine,0
51.43,5.5,Netherlands,0
18.8,98.98,Thailand,0
-5.21,-80.63,Peru,0
48.2996,38.0547,Ukraine,0
32.6998,-97.1251,United States,1
-12.9999,28.65,Zambia,0
24.38,102.57,China,0
26.3559,-81.7861,United States,1
41.6949,-73.921,United States,1
-0.09,34.75,Kenya,0
37.9766,-121.3111,United States,1
8.9004,76.57,India,0
13.1833,30.2167,Sudan,0
12.06,24.89,Sudan,0
5.843,118.108,Malaysia,0
19.1104,74.75,India,0
40.5404,72.79,Kyrgyzstan,0
53.0004,-2.18,United Kingdom,0
25.3504,74.635,India,0
34.1962,-119.1819,United States,1
23.4704,91.17,Bangladesh,0
33.3645,-82.0708,United States,1
41.4044,-75.6649,United States,1
13.6069,100.6115,Thailand,0
45.1804,5.72,France,0
-15.136,39.293,Mozambique,0
18.6704,78.1,India,0
37.165,-3.585,Spain,0
49.2004,16.61,Czechia,0
52.4204,-1.5,United Kingdom,0
10.02,-84.23,Costa Rica,0
10.705,122.545,Philippines,0
-21.75,-41.32,Brazil,0
-27.46,-58.99,Argentina,0
45.62,122.82,China,0
38.8704,65.8,Uzbekistan,0
32.38,15.1,Libya,0
27.5236,41.7001,Saudi Arabia,0
43.6007,-116.2312,United States,1
36.7604,5.07,Algeria,0
50.9,-1.4,United Kingdom,0
20.53,-100.8,Mexico,0
1.2136,-77.2811,Colombia,0
37.6374,-121.0028,United States,1
-29.18,-51.17,Brazil,0
57.92,59.975,Russia,0
27.88,102.3,China,0
37.4504,116.3,China,0
42.22,-8.73,Spain,0
28.1,-15.43,Spain,0
19.2704,76.76,India,0
49,8.4,Germany,0
33.6304,114.63,China,0
48.0297,37.9746,Ukraine,0
25.4303,119.02,China,0
37.61,36.945,Turkey,0
5.06,-75.52,Colombia,0
39.5743,2.6542,Spain,0
-37,174.885,New Zealand,0
25.5705,91.88,India,0
33.4804,48.35,Iran,0
4.1533,-73.635,Colombia,0
-20.7996,-49.39,Brazil,0
54.9504,23.88,Lithuania,0
18.4004,76.57,India,0
28.3042,-81.4164,United States,1
41.0993,-80.6463,United States,1
38.4261,77.25,China,0
2.7105,101.94,Malaysia,0
37.7704,29.08,Turkey,0
38.4954,43.4,Turkey,0
43.33,-8.42,Spain,0
30.3307,48.2797,Iran,0
28.9704,118.87,China,0
9.4204,77.58,India,0
51.47,-0.98,United Kingdom,0
17.5065,44.1316,Saudi Arabia,0
53.8985,30.3247,Belarus,0
26.5196,50.0115,Saudi Arabia,0
23.2211,-106.42,Mexico,0
25.1804,117.03,China,0
39.7084,-104.7274,United States,1
53.1204,18.01,Poland,0
3.83,103.32,Malaysia,0
0.55,123.07,Indonesia,0
-0.28,36.07,Kenya,0
43.0504,44.67,Russia,0
27.5618,68.2068,Pakistan,0
-43.535,172.63,New Zealand,0
45.05,41.98,Russia,0
18.2591,109.504,China,0
25.23,86.98,India,0
31.72,73.99,Pakistan,0
-13.525,-71.9722,Peru,0
9.4004,-0.84,Ghana,0
51.825,107.625,Russia,0
11.18,-4.29,Burkina Faso,0
51.2504,22.5727,Poland,0
44.65,-63.6,Canada,0
48.35,10.9,Germany,0
5.6497,100.4793,Malaysia,0
31.9889,44.924,Iraq,0
42.9,71.365,Kazakhstan,0
43.1342,5.9188,France,0
36.67,48.5,Iran,0
43.3204,-1.98,Spain,0
37.0553,140.89,Japan,0
-27.3472,-55.8739,Paraguay,0
-27.3578,-55.8851,Argentina,0
45.1804,124.82,China,0
9.1774,105.15,Vietnam,0
43.755,142.38,Japan,0
25.5318,69.0118,Pakistan,0
64.575,40.545,Russia,0
39.6259,121.996,China,0
-3.7167,128.2,Indonesia,0
18.85,-97.13,Mexico,0
35.0476,104.6394,China,0
-27.7833,-64.2667,Argentina,0
36.3704,140.48,Japan,0
32.32,-9.24,Morocco,0
0.52,35.27,Kenya,0
28.4202,70.2952,Pakistan,0
2.931,-75.3302,Colombia,0
33.839,-117.8573,United States,1
49.2254,28.4816,Ukraine,0
23.9837,121.6,Taiwan,0
5.3304,103.12,Malaysia,0
10.3804,105.42,Vietnam,0
21.3304,105.43,Vietnam,0
40.5404,70.94,Uzbekistan,0
39.83,97.73,China,0
52.3804,4.63,Netherlands,0
12.667,108.05,Vietnam,0
-9.07,-78.57,Peru,0
29.485,77.695,India,0
27.5,-99.55,Mexico,0
34.6934,-118.1753,United States,1
35.3,47.02,Iran,0
48.3192,14.2888,Austria,0
21.3808,-77.9169,Cuba,0
45.4404,10.99,Italy,0
34.5277,-117.3536,United States,1
42.97,-81.25,Canada,0
8.4,-71.13,Venezuela,0
50.4204,4.45,Belgium,0
50.63,36.5999,Russia,0
13.17,32.66,Sudan,0
31.8416,47.1512,Iraq,0
36.3927,139.0727,Japan,0
30.4427,-87.1886,United States,1
55.46,65.345,Russia,0
33.6027,71.4327,Pakistan,0
55.1887,30.1853,Belarus,0
-22.71,-47.64,Brazil,0
34.7368,127.7458,"Korea, South",0
36.0713,-94.166,United States,1
18.4037,-66.0636,Puerto Rico,0
27.7261,-97.3755,United States,1
31.2804,72.325,Pakistan,0
2.9614,99.0615,Indonesia,0
-3.36,36.67,Tanzania,0
-27.49,-58.81,Argentina,0
37.41,140.38,Japan,0
42.154,24.754,Bulgaria,0
-18,31.1,Zimbabwe,0
41.15,80.25,China,0
29.9804,103.08,China,0
42.3004,123.82,China,0
20.67,-101.5,Mexico,0
54.5204,36.27,Russia,0
-32.97,27.87,South Africa,0
32.3163,-90.2124,United States,1
37.964,126.5644,"Korea, North",0
8.1,-63.6,Venezuela,0
35.9177,139.4911,Japan,0
27.6666,85.3333,Nepal,0
10.9337,108.1001,Vietnam,0
6.1133,100.3729,Malaysia,0
28.47,-16.25,Spain,0
43.53,-5.67,Spain,0
36.0956,-79.8268,United States,1
33.5624,133.5375,Japan,0
43.0235,-83.6922,United States,1
40.7384,-73.1887,United States,1
-22.33,-49.08,Brazil,0
15,102.1,Thailand,0
52.97,36.07,Russia,0
34.3447,134.0448,Japan,0
33.7366,-117.8819,United States,1
26.1204,85.3799,India,0
0.4904,29.45,Congo (Kinshasa),0
36.7,137.23,Japan,0
39.232,117.777,China,0
14.4,33.52,Sudan,0
-16.72,-43.86,Brazil,0
52.03,8.53,Germany,0
23.7304,114.68,China,0
27.5,77.67,India,0
24.7504,90.38,Bangladesh,0
41.9,126.43,China,0
30.3204,76.385,India,0
39.1605,127.4308,"Korea, North",0
52.3,76.95,Kazakhstan,0
41.0885,-85.1436,United States,1
-23.4095,-51.93,Brazil,0
23.8504,78.75,India,0
43.59,39.73,Russia,0
43.6104,3.87,France,0
-26.8996,-48.68,Brazil,0
35.83,10.625,Tunisia,0
42.2755,-83.7312,United States,1
47.1683,27.5749,Romania,0
19.32,84.8,India,0
32.88,59.2199,Iran,0
35.0846,-78.9776,United States,1
56.6354,47.8749,Russia,0
31.9182,131.4184,Japan,0
48.7948,44.7744,Russia,0
25.8004,113.0301,China,0
41.65,-4.75,Spain,0
38.4458,-122.7067,United States,1
32.4907,45.8304,Iraq,0
37.88,-4.77,Spain,0
54.7827,32.0473,Russia,0
42.7142,-84.5601,United States,1
-25.5167,-54.6161,Paraguay,0
-31.75,-52.33,Brazil,0
55.3804,37.5299,Russia,0
46.6325,32.6007,Ukraine,0
27.8804,79.905,India,0
-23.26,-47.3,Brazil,0
13.17,123.75,Philippines,0
39.71,140.09,Japan,0
10.5956,14.3247,Cameroon,0
-16.3196,-48.96,Brazil,0
20.1704,-98.73,Mexico,0
39.78,64.43,Uzbekistan,0
68.97,33.1,Russia,0
42.3333,-83.0333,Canada,0
20.8872,-76.2631,Cuba,0
49.99,82.6149,Kazakhstan,0
21.5054,-104.88,Mexico,0
56.13,40.4099,Russia,0
30.6782,-88.1163,United States,1
6.9964,100.4714,Thailand,0
49.574,34.5703,Ukraine,0
10.45,-64.18,Venezuela,0
53.6779,23.8341,Belarus,0
28.9,76.58,India,0
29.31,30.84,Egypt,0
46.7884,23.5984,Romania,0
10.3104,9.84,Nigeria,0
38.0423,-84.4587,United States,1
38.3512,-0.4836,Spain,0
32.3804,48.47,Iran,0
10.6004,-66.97,Venezuela,0
4.5343,-75.6811,Colombia,0
45.7588,21.2234,Romania,0
42.4554,14.2187,Italy,0
54.5204,18.53,Poland,0
15.1451,120.5451,Philippines,0
26.6804,119.5301,China,0
24.0875,32.8989,Egypt,0
43.2156,27.8953,Bulgaria,0
50.3505,7.6,Germany,0
59.1404,37.91,Russia,0
37.8373,68.7713,Tajikistan,0
50.435,80.275,Kazakhstan,0
45.4559,28.0459,Romania,0
45.6475,25.6072,Romania,0
21.4704,83.9701,India,0
-8.3689,-74.535,Peru,0
-23.65,-70.4,Chile,0
34.6988,-86.6412,United States,1
34.4155,-118.4992,United States,1
35.5704,-82.5537,United States,1
5.8904,5.68,Nigeria,0
35.3304,40.13,Syria,0
52.055,113.465,Russia,0
10.48,-73.25,Colombia,0
-14.85,-40.84,Brazil,0
-19.85,47.0333,Madagascar,0
43.4981,43.6179,Russia,0
51.5049,31.3015,Ukraine,0
23.3504,75.03,India,0
44.9477,-93.104,United States,1
35.0204,-5.91,Morocco,0
4.271,117.896,Malaysia,0
27.15,78.3949,India,0
-8.75,-63.9,Brazil,0
-24.1833,-65.3,Argentina,0
36.2304,36.12,Turkey,0
-20.53,-47.39,Brazil,0
17.0303,81.79,India,0
14.8296,120.2828,Philippines,0
44.3263,23.8259,Romania,0
24.47,32.95,Egypt,0
10.42,-67.02,Venezuela,0
44.2027,28.61,Romania,0
54.1704,45.18,Russia,0
23.3619,103.4061,China,0
40.685,46.35,Azerbaijan,0
40.5475,-105.0651,United States,1
41.795,140.74,Japan,0
37.9789,-121.7957,United States,1
50.83,12.92,Germany,0
36.0146,-115.0362,United States,1
53.7504,-0.33,United Kingdom,0
37.8904,41.14,Turkey,0
26.1505,32.72,Egypt,0
23.2504,87.865,India,0
0.4404,33.1999,Uganda,0
32.58,74.08,Pakistan,0
52.73,41.43,Russia,0
42.827,93.515,China,0
52.1,23.7,Belarus,0
34.2,72.04,Pakistan,0
17.9229,77.5175,India,0
10.0154,105.0914,Vietnam,0
9.6037,105.98,Vietnam,0
44.8,65.465,Kazakhstan,0
-20.3162,57.5166,Mauritius,0
40.9732,126.6032,"Korea, North",0
33.7476,44.6573,Iraq,0
31.4204,31.82,Egypt,0
40.7845,-73.5139,United States,1
-8.1727,113.6873,Indonesia,0
25.4291,49.5659,Saudi Arabia,0
24.1556,47.312,Saudi Arabia,0
40.825,140.71,Japan,0
48.3053,25.9216,Ukraine,0
36.5804,36.17,Turkey,0
49.4347,32.0709,Ukraine,0
40.2236,-74.7641,United States,1
28.8154,79.025,India,0
39.72,141.13,Japan,0
33.42,43.3,Iraq,0
59.21,39.92,Russia,0
50.9243,34.7809,Ukraine,0
51.63,-3.95,United Kingdom,0
37.74,140.47,Japan,0
-26.92,-49.09,Brazil,0
14.8104,-16.93,Senegal,0
16.9675,82.2375,India,0
29.4004,76.97,India,0
7.73,8.53,Nigeria,0
-25.09,-50.16,Brazil,0
9.62,6.55,Nigeria,0
53.1504,23.17,Poland,0
-8.89,33.43,Tanzania,0
39.2224,9.104,Italy,0
28.0557,-81.9545,United States,1
17.2804,80.1601,India,0
5.4904,10.4099,Cameroon,0
31.1254,74.455,Pakistan,0
47.21,123.61,China,0
51.3,9.5,Germany,0
-22.5495,-47.4,Brazil,0
48.4333,-123.35,Canada,0
23.2504,69.81,India,0
23.08,114.4,China,0
18.4604,79.11,India,0
40.0859,124.4213,"Korea, North",0
-36.7167,-73.1167,Chile,0
27.4666,-109.925,Mexico,0
32.4659,-93.7959,United States,1
41.5563,-90.6052,United States,1
18.1204,-94.42,Mexico,0
37.1943,-93.2915,United States,1
13.6504,79.42,India,0
-2.9,-79,Ecuador,0
0.13,29.28,Congo (Kinshasa),0
4.9433,-1.704,Ghana,0
33.0502,-96.7487,United States,1
-22.5095,-43.2,Brazil,0
15.2804,76.375,India,0
25.75,89.28,Bangladesh,0
42.2598,-89.0641,United States,1
40.7245,-74.1725,United States,1
40.8088,-96.6796,United States,1
30.5833,31.5167,Egypt,0
12.5704,76.92,India,0
42.379,-88.0811,United States,1
17.32,96.515,Burma,0
8.6,-70.25,Venezuela,0
35.941,126.9454,"Korea, South",0
27.5454,76.6049,India,0
10.9587,123.3086,Philippines,0
36.535,-6.225,Spain,0
23.7104,92.72,India,0
-10.1787,123.583,Indonesia,0
35.08,109.03,China,0
50.2456,28.6622,Ukraine,0
41.03,113.08,China,0
-38.74,-62.265,Argentina,0
19.7592,-72.2125,Haiti,0
-1.2696,-78.62,Ecuador,0
41.6771,-86.2692,United States,1
36.8303,54.48,Iran,0
35.57,6.17,Algeria,0
-18,-70.25,Peru,0
32.0281,-81.1785,United States,1
11.2504,125,Philippines,0
38.4104,112.72,China,0
7.2169,124.2484,Philippines,0
41.0208,40.5219,Turkey,0
-14.068,-75.7255,Peru,0
40.58,49.63,Azerbaijan,0
47.23,38.92,Russia,0
14.15,-16.1,Senegal,0
57.77,40.94,Russia,0
33.6772,-117.7738,United States,1
7.2004,5.59,Nigeria,0
-6.9096,106.9,Indonesia,0
50.555,137.02,Russia,0
53.9,86.71,Russia,0
8.7575,-75.89,Colombia,0
0.04,18.26,Congo (Kinshasa),0
23.72,-99.13,Mexico,0
36.18,5.4,Algeria,0
42.82,-1.65,Spain,0
29.6321,111.8517,China,0
15.25,104.83,Thailand,0
-7.2296,-39.42,Brazil,0
-7.4639,-63.04,Brazil,0
20.1453,-75.2061,Cuba,0
53.8304,-3.05,United Kingdom,0
-3.5336,118.966,Indonesia,0
38.2705,140.32,Japan,0
-6.8796,109.67,Indonesia,0
38.68,39.23,Turkey,0
36.5504,53.1,Iran,0
40.8076,-81.3678,United States,1
-7.3254,108.2147,Indonesia,0
16.8354,75.71,India,0
45.4387,12.335,Italy,0
40.7161,-74.0683,United States,1
32.6281,-117.0145,United States,1
10.2904,11.17,Nigeria,0
51.9704,7.62,Germany,0
-22.95,30.48,South Africa,0
54.3304,10.13,Germany,0
55.5833,13.0333,Sweden,0
48.6837,6.2,France,0
34.8068,126.3958,"Korea, South",0
3.3304,99.13,Indonesia,0
24.0943,38.0493,Saudi Arabia,0
44.0563,-123.1173,United States,1
-6.41,20.77,Congo (Kinshasa),0
40.34,-75.9267,United States,1
53.63,55.96,Russia,0
1.3887,99.2734,Indonesia,0
12.4541,98.6115,Burma,0
-38.73,-72.58,Chile,0
30.2084,-92.0323,United States,1
46.5304,6.65,Switzerland,0
45.4304,4.38,France,0
61.85,34.28,Russia,0
24.8,93.95,India,0
5.532,7.486,Nigeria,0
19.4204,-102.07,Mexico,0
39.7454,37.035,Turkey,0
32.08,23.96,Libya,0
27.793,-82.6652,United States,1
47.0778,15.41,Austria,0
-2.9639,25.91,Congo (Kinshasa),0
33.5642,-101.8871,United States,1
50.28,57.17,Kazakhstan,0
-31.7333,-60.5333,Argentina,0
30.3892,47.708,Iraq,0
40.7521,-89.6155,United States,1
37.0997,79.9269,China,0
-22.89,-42.04,Brazil,0
39.6504,27.89,Turkey,0
39.6823,122.9619,China,0
9.2904,-75.38,Colombia,0
-9.38,-40.51,Brazil,0
9.5804,-69.2,Venezuela,0
-34.4154,150.89,Australia,0
-19.78,-47.95,Brazil,0
33.7096,-78.8842,United States,1
27.5617,-99.4874,United States,1
40.8,30.415,Turkey,0
40.2922,70.4272,Tajikistan,0
44.9232,-123.0245,United States,1
36.728,68.8725,Afghanistan,0
61.5,23.75,Finland,0
32.51,-84.8771,United States,1
2.42,-76.61,Colombia,0
13.8337,100.4833,Thailand,0
14.5412,49.1259,Yemen,0
-9.9666,-67.8,Brazil,0
26.7855,79.015,India,0
14.886,38.8163,Eritrea,0
-24.9596,-53.46,Brazil,0
7.0904,4.84,Nigeria,0
-19.12,33.47,Mozambique,0
31.87,-116.62,Mexico,0
56.2504,43.46,Russia,0
11.9304,108.42,Vietnam,0
32.3473,-86.2666,United States,1
11.749,11.966,Nigeria,0
16.2104,77.355,India,0
6.89,-6.45,Côte D’Ivoire,0
50.6166,26.2528,Ukraine,0
42.9354,89.165,China,0
48.0004,7.8699,Germany,0
20.5504,-97.47,Mexico,0
25.0364,101.5456,China,0
-6.7333,108.5666,Indonesia,0
14.6104,-61.08,Martinique,0
32.2703,75.72,India,0
33.2827,-111.8517,United States,1
61.1508,-149.1091,United States,1
30.4551,-84.2527,United States,1
15.8604,80.34,India,0
3.8724,-77.0505,Colombia,0
13.63,25.35,Sudan,0
9.59,41.86,Ethiopia,0
46.6304,126.98,China,0
38.2005,15.55,Italy,0
33.92,48.8,Iran,0
28.85,121.12,China,0
16.42,102.83,Thailand,0
-6.82,37.66,Tanzania,0
-18.87,-41.97,Brazil,0
29,77.02,India,0
22.4,-79.9667,Cuba,0
7.63,4.18,Nigeria,0
35.3932,-80.6363,United States,1
